simulation,weight,payoutMultiplier
2241,0.999498,66.5299
2242,1.001749,4.3289
2243,1.001661,6.7722
2244,1.001649,7.1037
2245,1.001609,8.1991
2246,1.001247,18.1872
2247,1.000477,39.4609
2248,1.001813,2.5596
2249,0.999786,58.5613
2250,1.001698,5.7404
2251,1.001605,8.3176
2252,1.001808,2.7001
2253,1.001646,7.1783
2254,1.001624,7.7754
2255,1.001262,17.7767
2256,1.001403,13.878
2257,1.001703,5.6153
2258,1.000767,31.4616
2259,0.978388,656.7862
2260,1.001854,1.4357
2261,1.001895,0.2985
2262,1.001789,3.2269
2263,1.001811,2.6167
2264,1.001361,15.0503
2265,1.001023,24.3733
2266,1.001597,8.5261
2267,0.999929,54.6166
2268,1.00168,6.23
2269,1.001782,3.4289
2270,1.001733,4.7789
2271,1.001608,8.232
2272,1.000504,38.7145
2273,1.001357,15.1578
2274,1.001766,3.8635
2275,1.001808,2.6957
2276,1.001723,5.0643
2277,1.001744,4.4694
2278,0.999869,56.2652
2279,1.000408,41.3685
2280,1.001409,13.7244
2281,0.999707,60.7609
2282,0.967997,952.014
2283,1.001792,3.1479
2284,1.001054,23.515
2285,1.001685,6.1114
2286,1.001227,18.7558
2287,1.001691,5.927
2288,1.001302,16.6835
2289,1.001413,13.6036
2290,1.001712,5.3607
2291,1.001688,6.017
2292,1.001854,1.4269
2293,1.001676,6.3463
2294,1.001528,10.4448
2295,1.001429,13.158
2296,1.001588,8.7852
2297,1.001811,2.6364
2298,1.000565,37.0374
2299,1.00167,6.511
2300,1.001765,3.8921
2301,1.001728,4.926
2302,1.001655,6.9346
2303,1.001335,15.7703
2304,1.001788,3.2467
2305,1.001795,3.0557
2306,1.001809,2.6781
2307,1.001401,13.9285
2308,1.000836,29.5562
2309,1.001094,22.424
2310,1.000743,32.1202
2311,1.00183,2.1118
2312,1.001675,6.3836
2313,1.000818,30.0347
2314,0.97231,829.0874
2315,1.001654,6.9588
2316,1.001518,10.7104
2317,1.001576,9.1057
2318,1.001589,8.7479
2319,1.001648,7.1168
2320,1.001797,3.0074
2321,1.000978,25.6312
2322,1.001818,2.4235
2323,1.001471,12.0077
2324,1.000652,34.6183
2325,1.001885,0.5861
2326,1.00185,1.5344
2327,1.000776,31.1938
2328,1.001623,7.8039
2329,1.001808,2.7177
2330,1.001822,2.3137
2331,1.001082,22.7423
2332,1.001473,11.9463
2333,1.001764,3.9075
2334,1.001753,4.2258
2335,0.994104,216.1722
2336,1.001704,5.589
2337,1.00148,11.7531
2338,1.001672,6.4539
2339,1.001461,12.2756
2340,1.001645,7.2002
2341,1.001827,2.1908
2342,1.001672,6.4714
2343,1.000224,46.468
2344,1.001588,8.7808
2345,1.001802,2.8757
2346,1.001688,6.0214
2347,1.001745,4.4475
2348,1.001389,14.2732
2349,1.001502,11.1604
2350,1.001576,9.1145
2351,1.001055,23.4843
2352,1.001723,5.0643
2353,1.000587,36.4206
2354,1.001329,15.9371
2355,1.000446,40.3368
2356,1.000475,39.5356
2357,1.00154,10.1111
2358,1.001311,16.4311
2359,1.001731,4.8382
2360,1.001845,1.6925
2361,0.982706,535.0183
2362,1.00104,23.9167
2363,1.001759,4.0699
2364,1.001733,4.7658
2365,1.001637,7.4329
2366,1.000764,31.5231
2367,1.001572,9.2111
2368,1.001455,12.4424
2369,1.001809,2.6694
2370,1.001898,0.2107
2371,1.001635,7.4812
2372,1.001303,16.6572
2373,1.001476,11.8629
2374,1.001714,5.308
2375,1.001739,4.6165
2376,1.001704,5.5648
2377,1.001682,6.1883
2378,0.990047,329.2449
2379,1.001685,6.0939
2380,1.001648,7.1146
2381,1.001638,7.3978
2382,1.001401,13.9483
2383,1.001652,7.0159
2384,1.001739,4.5989
2385,1.001787,3.295
2386,1.001771,3.7143
2387,1.00183,2.0964
2388,1.001806,2.7725
2389,0.994644,201.1395
2390,1.001837,1.9098
2391,0.999207,74.5929
2392,1.0014,13.9746
2393,1.001433,13.0592
2394,1.001556,9.6501
2395,1.001843,1.7496
2396,0.999761,59.266
2397,1.001813,2.5552
2398,0.953363,1373.2073
2399,1.001831,2.0657
2400,1.001738,4.645
2401,1.001397,14.058
2402,1.001873,0.9044
2403,1.001755,4.1577
2404,1.000978,25.618
2405,1.001274,17.4475
2406,1.001832,2.0415
2407,0.990667,311.9181
2408,1.001448,12.6531
2409,1.001344,15.5201
2410,1.001579,9.0376
2411,1.001794,3.104
2412,1.001713,5.3277
2413,1.001628,7.6766
2414,1.001826,2.2018
2415,1.001504,11.0923
2416,0.999414,68.8502
2417,0.994287,211.0817
2418,1.001766,3.8548
2419,1.001885,0.5751
2420,1.001444,12.7651
2421,1.001215,19.0763
2422,1.00181,2.6606
2423,1.001805,2.7923
2424,1.001831,2.0635
2425,1.001511,10.8926
2426,1.001707,5.4968
2427,1.000883,28.2412
2428,1.001781,3.4552
2429,1.001683,6.1488
2430,1.001489,11.516
2431,1.001479,11.7816
2432,1.001672,6.4671
2433,1.001788,3.2467
2434,1.001836,1.9362
2435,1.001644,7.2266
2436,1.001754,4.195
2437,1.001518,10.7214
2438,1.001766,3.8526
2439,1.001645,7.1959
2440,1.001777,3.5518
2441,1.00111,21.9761
2442,1.001559,9.5864
2443,1.001509,10.9716
2444,1.001637,7.4198
2445,1.000536,37.8453
2446,1.001731,4.8229
2447,1.001731,4.825
2448,1.001742,4.5177
2449,1.001562,9.4964
2450,1.000896,27.8768
2451,1.001661,6.7612
2452,1.001483,11.6828
2453,1.001829,2.125
2454,1.001692,5.8963
2455,1.0018,2.9284
2456,0.999973,53.407
2457,0.999881,55.9447
2458,1.001709,5.4265
2459,1.001804,2.8055
2460,1.001649,7.1037
2461,1.001385,14.3851
2462,1.001498,11.257
2463,1.001449,12.607
2464,1.001688,6.0105
2465,1.001584,8.884
2466,0.999388,69.5876
2467,1.001758,4.0875
2468,1.001625,7.7447
2469,1.001441,12.8244
2470,1.001007,24.8365
2471,1.000677,33.9444
2472,1.001092,22.4788
2473,1.001486,11.6038
2474,1.001331,15.8691
2475,1.001481,11.7224
2476,1.00162,7.9071
2477,0.998785,86.2801
2478,1.001717,5.2246
2479,1.001768,3.8021
2480,1.001485,11.6258
2481,1.00141,13.7068
2482,1.001612,8.1157
2483,1.000686,33.6963
2484,1.001554,9.716
2485,1.00084,29.4376
2486,1.001725,4.9897
2487,1.001629,7.6525
2488,1.001668,6.5746
2489,1.001472,11.9836
2490,1.001736,4.7043
2491,1.001726,4.9699
2492,1.00144,12.8639
2493,1.001636,7.4417
2494,1.001837,1.8923
2495,1.0015,11.2065
2496,1.001677,6.3288
2497,1.001834,1.9998
2498,1.001742,4.5353
2499,1.001219,18.9797
2500,1.000257,45.5372
2501,1.001791,3.1808
2502,1.001157,20.6919
2503,1.001614,8.074
2504,1.001512,10.886
2505,1.001612,8.1266
2506,1.000995,25.1438
2507,1.001364,14.9581
2508,1.001836,1.9428
2509,0.999854,56.6932
2510,1.001724,5.0204
2511,1.001283,17.2126
2512,1.001357,15.1447
2513,1.001249,18.1455
2514,1.001637,7.4264
2515,1.001745,4.4541
2516,1.001785,3.3543
2517,1.000315,43.9501
2518,1.001791,3.1786
2519,1.001673,6.4385
2520,1.00168,6.2519
2521,1.001793,3.1128
2522,1.001658,6.8446
2523,1.001623,7.8259
2524,1.001844,1.7013
2525,1.001401,13.9483
2526,1.001824,2.2742
2527,1.000919,27.2556
2528,1.001745,4.4321
2529,1.001196,19.6053
2530,1.001657,6.8732
2531,1.001691,5.9358
2532,1.001126,21.5459
2533,1.000517,38.3699
2534,1.001766,3.8679
2535,1.001124,21.6008
2536,1.001792,3.1523
2537,1.001764,3.9162
2538,1.000314,43.972
2539,1.001837,1.9076
2540,1.00144,12.8595
2541,1.00189,0.4325
2542,1.001705,5.5626
2543,1.001765,3.8811
2544,1.001235,18.5121
2545,1.001497,11.2833
2546,1.000915,27.3763
2547,0.998025,107.3145
2548,1.001472,11.9902
2549,1.001391,14.2073
2550,1.001555,9.6896
2551,1.001675,6.3661
2552,1.001842,1.7759
2553,1.001749,4.3289
2554,1.000527,38.0735
2555,1.001716,5.2465
2556,1.001472,11.9946
2557,1.001574,9.1715
2558,1.000473,39.5707
2559,0.984144,494.5917
2560,1.001634,7.4988
2561,0.999067,78.4695
2562,1.001683,6.1444
2563,1.001677,6.309
2564,1.00166,6.8007
2565,1.001582,8.9345
2566,1.001831,2.0701
2567,1.001715,5.2685
2568,1.001754,4.1884
2569,1.00179,3.2028
2570,0.999924,54.7615
2571,1.001491,11.4611
2572,1.001661,6.7722
2573,1.001121,21.6864
2574,1.001273,17.4694
2575,1.001731,4.8426
2576,1.001504,11.0902
2577,0.997931,109.9093
2578,1.001513,10.8377
2579,1.001547,9.9113
2580,1.001829,2.125
2581,1.001794,3.1018
2582,1.001694,5.8612
2583,1.00183,2.103
2584,0.999048,78.9745
2585,1.000653,34.6051
2586,1.001672,6.4539
2587,0.998679,89.2041
2588,1.001549,9.8652
2589,1.001327,15.9986
2590,1.0006,36.054
2591,1.001564,9.4393
2592,1.001346,15.463
2593,1.000895,27.9185
2594,1.001481,11.7311
2595,1.00151,10.9409
2596,1.001726,4.9743
2597,1.001817,2.4455
2598,1.00173,4.8624
2599,1.001784,3.3696
2600,1.000996,25.1175
2601,1.00173,4.8689
2602,1.001824,2.2611
2603,1.00158,8.9981
2604,1.001317,16.2598
2605,1.0016,8.4471
2606,1.001481,11.7333
2607,1.001686,6.0785
2608,1.001193,19.6865
2609,1.001784,3.3674
2610,0.969116,920.0697
2611,1.001364,14.9625
2612,0.973573,793.1937
2613,1.001673,6.4429
2614,1.001685,6.0983
2615,1.001611,8.1574
2616,1.001668,6.568
2617,0.998101,105.2181
2618,1.001623,7.8171
2619,1.000615,35.6501
2620,1.001037,23.9869
2621,1.001827,2.182
2622,1.001564,9.4481
2623,1.001783,3.3916
2624,1.001828,2.1469
2625,0.978507,653.4187
2626,1.00179,3.2072
2627,1.001707,5.499
2628,1.001721,5.0951
2629,1.0015,11.2021
2630,1.000726,32.5899
2631,1.001806,2.7616
2632,1.001781,3.4421
2633,1.001594,8.6052
2634,1.001498,11.257
2635,1.001805,2.7945
2636,1.001844,1.7254
2637,1.001509,10.9672
2638,1.00174,4.5704
2639,1.001604,8.3352
2640,1.001836,1.923
2641,0.954553,1338.7184
2642,1.00098,25.5653
2643,1.001092,22.4744
2644,1.001799,2.9504
2645,1.00175,4.2982
2646,0.996029,162.6687
2647,1.000898,27.8417
2648,1.001853,1.4752
2649,1.001657,6.882
2650,0.998995,80.4607
2651,1.000743,32.129
2652,1.001773,3.6616
2653,1.00168,6.2519
2654,0.976528,709.4029
2655,1.001765,3.9031
2656,1.001657,6.882
2657,1.001202,19.4319
2658,1.001753,4.217
2659,1.001688,6.028
2660,1.000149,48.5227
2661,1.001857,1.3588
2662,1.001684,6.1202
2663,0.992263,267.4148
2664,1.001626,7.7227
2665,1.001593,8.6359
2666,1.001743,4.5133
2667,1.001748,4.3575
2668,1.00165,7.0598
2669,1.001724,5.038
2670,1.001827,2.1886
2671,1.001334,15.7967
2672,1.001639,7.3781
2673,1.001373,14.7078
2674,0.994735,198.6129
2675,1.001641,7.3056
2676,1.001856,1.3742
2677,1.00189,0.4522
2678,1.001782,3.4245
2679,1.001436,12.9868
2680,1.001559,9.5711
2681,1.001757,4.1094
2682,1.001666,6.6207
2683,1.001353,15.2808
2684,1.001648,7.1124
2685,1.00088,28.3312
2686,1.001717,5.229
2687,1.001036,24.0133
2688,1.001493,11.3997
2689,0.999402,69.1861
2690,1.00097,25.8419
2691,1.001802,2.8603
2692,1.001529,10.3987
2693,1.001445,12.7168
2694,1.001844,1.7166
2695,1.001694,5.848
2696,1.001806,2.7594
2697,1.001873,0.9044
2698,1.00177,3.7626
2699,1.001618,7.9554
2700,1.001534,10.2691
2701,1.00155,9.8213
2702,1.001792,3.1567
2703,1.001485,11.6302
2704,1.001629,7.6481
2705,1.001794,3.0908
2706,1.00083,29.7208
2707,1.001779,3.5013
2708,1.001736,4.6933
2709,1.001876,0.8386
2710,1.001495,11.3338
2711,1.001082,22.7554
2712,1.00127,17.5704
2713,1.001896,0.2678
2714,1.001652,7.0224
2715,1.001398,14.0207
2716,1.001847,1.6179
2717,1.001883,0.6454
2718,1.001718,5.1916
2719,1.001831,2.0789
2720,1.001539,10.144
2721,1.001796,3.0338
2722,1.001708,5.4529
2723,0.999857,56.6098
2724,1.001632,7.5647
2725,1.001506,11.0418
2726,1.001783,3.4004
2727,1.001777,3.5694
2728,1.000695,33.4373
2729,1.001846,1.6552
2730,1.001151,20.8412
2731,1.001581,8.9608
2732,1.001689,5.9929
2733,1.001766,3.8679
2734,1.001818,2.4411
2735,1.001679,6.2739
2736,1.001831,2.0789
2737,1.001574,9.1715
2738,1.001543,10.0145
2739,1.001755,4.1753
2740,1.001081,22.7774
2741,0.998795,85.986
2742,1.001613,8.0871
2743,1.001548,9.874
2744,1.001345,15.4827
2745,1.00156,9.5403
2746,1.000998,25.0714
2747,1.001752,4.2455
2748,0.92746,2134.8558
2749,1.001738,4.6407
2750,1.001102,22.2066
2751,1.000976,25.6729
2752,1.001569,9.3142
2753,1.001428,13.1888
2754,1.001733,4.7833
2755,1.00131,16.4464
2756,1.001599,8.4779
2757,1.001832,2.0328
2758,1.001834,1.9801
2759,1.001406,13.7968
2760,1.001699,5.7075
2761,1.001726,4.9743
2762,1.001536,10.2252
2763,1.000305,44.2113
2764,1.001699,5.7141
2765,1.001446,12.7058
2766,1.001341,15.6079
2767,1.001468,12.0846
2768,1.001542,10.0628
2769,1.001731,4.825
2770,1.001658,6.8556
2771,1.001596,8.5635
2772,1.00168,6.2344
2773,1.001751,4.2806
2774,1.001725,5.0029
2775,1.001265,17.6911
2776,1.001038,23.9782
2777,1.001809,2.6672
2778,1.001708,5.466
2779,1.001593,8.6315
2780,1.001774,3.644
2781,1.001791,3.1743
2782,1.001222,18.8787
2783,1.000451,40.1853
2784,1.001855,1.4181
2785,0.999653,62.2427
2786,1.001793,3.1282
2787,1.00155,9.8191
2788,1.001074,22.9618
2789,1.00146,12.3063
2790,1.001698,5.7295
2791,1.001413,13.6146
2792,1.001829,2.1228
2793,1.001767,3.8284
2794,1.001436,12.9824
2795,1.001189,19.7963
2796,1.001793,3.1238
2797,1.001817,2.4652
2798,1.000172,47.8883
2799,1.00136,15.0854
2800,1.001826,2.2128
2801,1.001512,10.8706
2802,1.001732,4.8075
2803,1.001671,6.4802
2804,1.001705,5.5582
2805,0.999686,61.3427
2806,1.001354,15.2325
2807,1.001575,9.1496
2808,1.000736,32.3199
2809,0.99997,53.4882
2810,1.001847,1.631
2811,1.001159,20.6371
2812,1.001707,5.488
2813,1.001619,7.9247
2814,1.001539,10.1374
2815,0.976232,717.7774
2816,1.001694,5.8634
2817,1.001679,6.2563
2818,1.001825,2.2501
2819,1.001683,6.1553
2820,1.001821,2.3533
2821,1.001403,13.9
2822,1.001604,8.333
2823,1.001566,9.3976
2824,1.001549,9.863
2825,1.001867,1.0844
2826,1.001679,6.2717
2827,1.001778,3.5233
2828,1.001759,4.0523
2829,1.001574,9.1562
2830,1.001757,4.1072
2831,1.001507,11.0177
2832,1.001682,6.1817
2833,0.958958,1211.4248
2834,1.001197,19.5724
2835,1.000379,42.1851
2836,0.984479,485.1765
2837,1.001803,2.8538
2838,1.001629,7.6525
2839,1.001828,2.1425
2840,1.000912,27.4598
2841,1.000727,32.5636
2842,0.997973,108.7435
2843,1.00179,3.2138
2844,1.001131,21.4076
2845,1.001078,22.8608
2846,1.001718,5.1785
2847,1.0008,30.5308
2848,1.001325,16.0337
2849,1.001879,0.7354
2850,1.001682,6.1927
2851,1.001583,8.9037
2852,1.001705,5.5473
2853,1.000962,26.0614
2854,1.000954,26.2809
2855,1.001803,2.8494
2856,0.989587,342.0843
2857,0.998788,86.1877
2858,1.001538,10.1704
2859,1.001884,0.6125
2860,1.001796,3.0513
2861,0.951967,1413.7263
2862,1.001597,8.5437
2863,1.001451,12.55
2864,1.001752,4.2587
2865,1.001791,3.1655
2866,1.00109,22.5205
2867,1.001409,13.7244
2868,1.001285,17.1357
2869,1.001665,6.6405
2870,1.000961,26.0899
2871,1.001657,6.8863
2872,1.001435,13.0131
2873,1.001765,3.8921
2874,0.992177,269.8054
2875,1.00134,15.6276
2876,1.001822,2.3137
2877,1.000676,33.9707
2878,1.00154,10.1023
2879,1.000394,41.7615
2880,1.001448,12.64
2881,1.001425,13.2678
2882,1.001777,3.5672
2883,1.001093,22.4415
2884,1.001489,11.4985
2885,1.001697,5.7778
2886,1.001748,4.3641
2887,1.001136,21.2495
2888,1.001846,1.6486
2889,1.00182,2.3862
2890,0.999034,79.374
2891,1.000803,30.4606
2892,1.001641,7.321
2893,0.987984,386.9215
2894,1.000616,35.6193
2895,1.001783,3.3894
2896,0.999447,67.9546
2897,1.001593,8.6447
2898,1.001361,15.0371
2899,1.00056,37.1779
2900,1.000723,32.6777
2901,1.001815,2.5135
2902,1.001538,10.155
2903,1.001743,4.5046
2904,1.001565,9.4086
2905,0.998902,83.0334
2906,1.001831,2.0767
2907,1.001815,2.5047
2908,1.001057,23.4513
2909,1.001722,5.0753
2910,1.001612,8.1135
2911,1.001782,3.4113
2912,1.001612,8.1047
2913,1.001837,1.9142
2914,1.001594,8.6052
2915,1.001005,24.8716
2916,1.000791,30.7899
2917,1.001558,9.6062
2918,1.001354,15.2413
2919,1.00173,4.8602
2920,1.001839,1.8593
2921,1.001674,6.4012
2922,1.001814,2.5289
2923,1.001738,4.6319
2924,1.001704,5.5736
2925,1.001735,4.7109
2926,1.001811,2.6211
2927,1.001811,2.6233
2928,1.001249,18.1367
2929,1.001781,3.464
2930,1.001882,0.6739
2931,1.000974,25.7321
2932,1.001872,0.9439
2933,1.001271,17.5309
2934,1.001538,10.1462
2935,1.001683,6.1509
2936,0.998325,98.9992
2937,1.001137,21.2232
2938,0.999316,71.5635
2939,1.001356,15.1732
2940,0.992128,271.173
2941,1.001526,10.504
2942,1.001683,6.1575
2943,1.001824,2.2567
2944,1.001744,4.4848
2945,1.001696,5.7909
2946,1.001666,6.6361
2947,1.001772,3.6989
2948,1.001866,1.1152
2949,1.001393,14.1656
2950,1.001807,2.7418
2951,1.000834,29.5891
2952,1.000698,33.3495
2953,1.001545,9.9574
2954,1.000979,25.5895
2955,1.001764,3.9294
2956,1.001703,5.5978
2957,1.001255,17.9809
2958,1.001704,5.5846
2959,1.001846,1.653
2960,1.001741,4.5616
2961,1.001794,3.093
2962,0.982439,542.539
2963,1.001797,3.0206
2964,1.00151,10.9409
2965,1.001207,19.2958
2966,1.001763,3.9492
2967,1.001584,8.8993
2968,1.001687,6.0588
2969,1.00086,28.8932
2970,1.001388,14.2995
2971,1.001688,6.017
2972,1.001603,8.3549
2973,1.00158,8.9871
2974,1.001645,7.2112
2975,1.001465,12.1834
2976,1.000511,38.5235
2977,1.00151,10.9277
2978,1.001799,2.9482
2979,1.001717,5.229
2980,1.001623,7.8017
2981,1.001655,6.9412
2982,1.001185,19.917
2983,1.001714,5.2948
2984,1.001758,4.0919
2985,1.001758,4.0743
2986,0.993708,227.168
2987,1.00184,1.8286
2988,1.001712,5.3651
2989,1.001756,4.1358
2990,1.001782,3.4289
2991,1.001795,3.0579
2992,1.000167,48.0441
2993,0.992871,250.4767
2994,1.001737,4.6604
2995,1.001584,8.8971
2996,1.001632,7.5581
2997,1.001715,5.2707
2998,1.001682,6.1729
2999,1.001785,3.3323
3000,1.001695,5.8326
3001,0.9159,2481.656
3002,1.00155,9.8279
3003,1.00142,13.4258
3004,1.00177,3.7428
3005,1.001857,1.3632
3006,1.001358,15.1293
3007,1.001708,5.477
3008,1.001827,2.182
3009,1.001409,13.7332
3010,1.00174,4.5748
3011,1.001507,11.0265
3012,1.001681,6.2036
3013,1.001851,1.5081
3014,1.001842,1.7737
3015,1.001693,5.87
3016,1.001562,9.4942
3017,1.001588,8.7852
3018,1.001528,10.4426
3019,1.001628,7.6876
3020,1.001445,12.7168
3021,1.00172,5.1412
3022,0.99992,54.8734
3023,1.00164,7.3561
3024,1.001118,21.75
3025,1.00097,25.8353
3026,1.001543,10.0167
3027,1.001266,17.656
3028,1.001548,9.8784
3029,1.001816,2.4981
3030,1.001706,5.5143
3031,1.001564,9.4481
3032,1.001729,4.8843
3033,1.001155,20.7227
3034,1.001823,2.3028
3035,1.001585,8.8664
3036,1.001583,8.9213
3037,0.99223,268.3367
3038,1.001582,8.9498
3039,1.001839,1.8484
3040,1.001562,9.5096
3041,1.001247,18.1982
3042,1.001533,10.2999
3043,1.001564,9.4306
3044,1.00098,25.5719
3045,1.001826,2.2084
3046,1.001355,15.2083
3047,1.001676,6.3463
3048,1.001694,5.8568
3049,1.001108,22.0222
3050,1.001748,4.3684
3051,1.001689,5.9951
3052,1.00163,7.6064
3053,1.001419,13.4456
3054,1.001766,3.8679
3055,1.000546,37.5599
3056,1.000926,27.0602
3057,1.001559,9.5777
3058,1.001687,6.0544
3059,0.988781,364.616
3060,1.000274,45.0697
3061,1.001423,13.338
3062,1.001557,9.6479
3063,1.001228,18.7163
3064,1.001649,7.0861
3065,1.001394,14.1437
3066,1.001674,6.41
3067,1.001731,4.8338
3068,1.00162,7.8961
3069,1.00139,14.2381
3070,1.001774,3.6528
3071,1.001643,7.2507
3072,1.000264,45.3441
3073,1.001458,12.3809
3074,1.000457,40.0229
3075,1.001723,5.0577
3076,0.988582,370.1674
3077,1.001625,7.7512
3078,1.001737,4.6714
3079,1.001638,7.389
3080,1.001199,19.5087
3081,1.001609,8.1881
3082,1.001695,5.8239
3083,1.001532,10.3306
3084,1.001743,4.5067
3085,1.001536,10.2077
3086,1.001671,6.4978
3087,1.001772,3.7099
3088,1.001429,13.169
3089,1.001885,0.5707
3090,1.001558,9.604
3091,1.001747,4.3882
3092,0.999386,69.6405
3093,1.001628,7.6876
3094,1.001881,0.6915
3095,1.001496,11.3053
3096,1.001513,10.8553
3097,1.000056,51.0955
3098,1.001787,3.284
3099,1.001691,5.9358
3100,1.001688,6.0192
3101,1.001619,7.9313
3102,1.001249,18.1302
3103,1.001414,13.5927
3104,0.999625,63.011
3105,1.001215,19.0895
3106,1.0018,2.9284
3107,1.001371,14.7671
3108,1.001161,20.5602
3109,1.001726,4.9765
3110,0.999804,58.063
3111,1.001798,2.9745
3112,1.001505,11.0836
3113,1.001295,16.8591
3114,1.001592,8.6557
3115,0.931249,2022.1477
3116,1.00158,9.0135
3117,1.001856,1.3852
3118,1.001181,20.0071
3119,1.001733,4.7855
3120,1.001726,4.9611
3121,1.001781,3.4421
3122,1.001798,2.9943
3123,1.000828,29.7779
3124,1.00174,4.5726
3125,1.00065,34.6973
3126,1.000748,31.9819
3127,1.001751,4.2697
3128,1.0016,8.4515
3129,1.001645,7.2156
3130,1.001684,6.1202
3131,1.001328,15.9701
3132,1.001785,3.3499
3133,1.001658,6.8359
3134,1.001017,24.5555
3135,1.001641,7.3232
3136,1.001351,15.3225
3137,1.001329,15.9174
3138,1.001245,18.2597
3139,1.001666,6.6339
3140,1.001766,3.8767
3141,1.00164,7.3473
3142,1.001732,4.8053
3143,0.998303,99.6159
3144,1.001084,22.6918
3145,1.001629,7.6569
3146,1.001422,13.3512
3147,1.000662,34.3637
3148,1.001846,1.6574
3149,1.001518,10.7126
3150,1.00149,11.4853
3151,1.001771,3.7318
3152,1.000934,26.8473
3153,1.001188,19.8117
3154,1.001447,12.6751
3155,1.001792,3.1347
3156,0.999882,55.9161
3157,0.998952,81.6526
3158,1.001702,5.6439
3159,1.001669,6.5549
3160,1.001709,5.4397
3161,1.001686,6.0741
3162,1.001247,18.1828
3163,1.001561,9.525
3164,1.000754,31.826
3165,1.000831,29.6747
3166,0.99944,68.139
3167,1.001698,5.7317
3168,1.001863,1.1832
3169,1.001393,14.1634
3170,1.001154,20.7644
3171,1.001729,4.8865
3172,1.001515,10.807
3173,0.999299,72.0333
3174,1.001818,2.4257
3175,1.001709,5.4419
3176,1.001704,5.5692
3177,1.001463,12.2273
3178,1.001852,1.4971
3179,1.000021,52.0701
3180,1.001849,1.5761
3181,1.001478,11.8102
3182,0.982688,535.5212
3183,0.994634,201.4272
3184,1.00169,5.9687
3185,0.99051,316.3194
3186,1.00186,1.2644
3187,1.001781,3.4421
3188,1.001631,7.5822
3189,1.001792,3.1347
3190,1.000248,45.805
3191,1.001764,3.9206
3192,1.00172,5.1324
3193,1.001579,9.0223
3194,1.001797,3.0162
3195,1.001668,6.5724
3196,1.001575,9.1496
3197,1.001242,18.3431
3198,1.000172,47.8949
3199,1.001328,15.9613
3200,1.000099,49.9232
3201,1.001613,8.0915
3202,0.994759,197.9454
3203,1.001733,4.7702
3204,1.001159,20.6349
3205,1.001749,4.3333
3206,1.001667,6.5856
3207,1.001778,3.5343
3208,1.000223,46.4767
3209,1.001797,3.014
3210,1.001099,22.2725
3211,1.001426,13.2458
3212,1.001604,8.3396
3213,1.001414,13.5795
3214,1.001736,4.6846
3215,1.001857,1.361
3216,1.000727,32.568
3217,1.001745,4.4563
3218,1.001363,14.9888
3219,1.001813,2.5684
3220,1.001787,3.2906
3221,1.001663,6.7217
3222,1.001573,9.2067
3223,1.001718,5.1895
3224,1.001253,18.0358
3225,1.001758,4.0809
3226,1.00042,41.0437
3227,1.001845,1.6881
3228,1.001634,7.4988
3229,1.001651,7.0334
3230,1.000609,35.8257
3231,1.001708,5.4573
3232,1.001761,3.9997
3233,1.001731,4.836
3234,1.00026,45.4714
3235,1.001841,1.7869
3236,1.001652,7.0181
3237,1.001699,5.7141
3238,1.001825,2.2303
3239,1.001805,2.8011
3240,1.001786,3.3016
3241,0.997782,114.0428
3242,0.998825,85.1694
3243,1.000721,32.7173
3244,1.001651,7.0444
3245,1.001745,4.4431
3246,1.001264,17.7328
3247,1.001584,8.8818
3248,1.001422,13.349
3249,1.00176,4.0282
3250,1.001484,11.6433
3251,1.001547,9.9047
3252,1.001122,21.6491
3253,1.000816,30.0896
3254,1.001018,24.5292
3255,1.001125,21.5613
3256,1.001823,2.2852
3257,1.001653,6.9939
3258,1.001483,11.6916
3259,1.001108,22.0288
3260,0.999959,53.7868
3261,1.001684,6.1202
3262,1.000891,28.0349
3263,1.000824,29.8745
3264,0.96753,965.3413
3265,1.001608,8.2188
3266,1.001501,11.1736
3267,0.99854,93.0633
3268,1.001409,13.7266
3269,1.001897,0.2459
3270,1.001522,10.6028
3271,1.001469,12.0692
3272,1.0014,13.979
3273,1.001764,3.9184
3274,1.001325,16.0513
3275,1.001478,11.8058
3276,1.001853,1.4642
3277,1.000979,25.596
3278,1.001711,5.3958
3279,1.001641,7.3276
3280,1.001471,12.0012
3281,1.001616,8.0125
3282,1.000244,45.9104
3283,1.001759,4.0458
3284,0.999714,60.5568
3285,1.001212,19.1619
3286,1.001741,4.5572
3287,1.001231,18.6329
3288,1.001767,3.8438
3289,1.001493,11.3997
3290,1.00039,41.8756
3291,1.001843,1.7342
3292,1.001514,10.8311
3293,1.001589,8.7435
3294,1.001649,7.0905
3295,1.001466,12.157
3296,1.001806,2.7616
3297,1.001581,8.9652
3298,1.001747,4.4036
3299,1.001819,2.4125
3300,1.001377,14.5981
3301,1.001173,20.2507
3302,1.001194,19.6536
3303,1.001663,6.7173
3304,1.001795,3.0535
3305,1.001401,13.9461
3306,1.001758,4.0787
3307,1.001055,23.4974
3308,1.001798,2.9899
3309,1.001544,9.9838
3310,1.001453,12.5104
3311,1.001797,3.0096
3312,1.001304,16.6199
3313,1.001683,6.1685
3314,1.001858,1.3171
3315,1.001577,9.0925
3316,1.001598,8.513
3317,1.001813,2.5684
3318,1.001687,6.0412
3319,1.001685,6.0895
3320,1.00174,4.5704
3321,1.001211,19.2014
3322,1.001487,11.5555
3323,1.001417,13.4895
